No.,회계연도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,전년도국회확정금액(천원),정부안금액(천원),국회확정금액(천원)
"146","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","소속기관인건비","중앙학교인건비","인건비(기금인건비)","일반지출","59,931,000","48,484,000","48,484,000"
"147","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","경무인사지원","주요사업비(기금사업비)","일반지출","15,326,000","9,665,000","9,665,000"
"148","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","기획정보활동","주요사업비(기금사업비)","일반지출","2,727,000","2,735,000","2,735,000"
"149","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","청사시설관리","주요사업비(기금사업비)","일반지출","131,643,000","117,535,000","117,535,000"
"150","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","치안지원인력운영","주요사업비(기금사업비)","일반지출","136,791,000","153,123,000","153,506,000"
"151","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","치안활동지원","주요사업비(기금사업비)","일반지출","471,662,000","481,866,000","481,866,000"
"152","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","행정효율성증진및능력개발","행정효율성증진및능력개발","주요사업비(기금사업비)","일반지출","2,811,000","3,032,000","3,032,000"
"153","2022","경찰청","일반회계","","공공질서및안전","경찰","공공안녕위험예방및대응강화","공공안녕정보활동","공공안녕정보활동","주요사업비(기금사업비)","일반지출","29,905,000","30,284,000","30,284,000"
"154","2022","경찰청","일반회계","","공공질서및안전","경찰","공공안녕위험예방및대응강화","공공안녕정보활동","정보업무전산화(정보화)","주요사업비(기금사업비)","일반지출","3,734,000","4,652,000","4,652,000"
"155","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","과학적 범죄수사 고도화 기술 개발(R&D)경찰청","주요사업비(기금사업비)","일반지출","2,826,000","6,661,000","6,661,000"
"156","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","과학치안 공공연구성과 실용화 촉진 시범사업(R&D)","주요사업비(기금사업비)","일반지출",0,"1,792,000","1,792,000"
"157","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","국민위해인자에대응한기체분자식별분석기술개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","1,715,000","1,706,000","1,706,000"
"158","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","긴급구조용 지능형 정밀측위 기술개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","2,700,000","2,584,000","2,584,000"
"159","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","미래형 국민 치안서비스 개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","2,020,000","3,244,000","3,244,000"
"160","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","불법드론 지능형 대응기술 개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","1,300,000","1,640,000","1,640,000"
"161","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","실종아동등신원확인을위한복합인지기술개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","1,300,000","1,147,000","1,147,000"
"162","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","약물이용범죄사전예방을위한휴대용신속탐지기술개발(R&D)(경찰청","주요사업비(기금사업비)","일반지출","1,912,000","1,450,000","1,450,000"
"163","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","위해성 경찰장비 도입을 위한 표준, 인증 체계 구축(R&D)","주요사업비(기금사업비)","일반지출",0,"1,248,000","1,248,000"
"164","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","자율주행 기술개발 혁신사업(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","16,194,000","18,288,000","18,288,000"
"165","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","자율주행차의 도로주행을 위한 운행체계 및 교통인프라 연구개발(R&D)","주요사업비(기금사업비)","일반지출","3,700,000",0,0
"166","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","자치경찰 수요기반 공공기술확산 협력사업(R&D)","주요사업비(기금사업비)","일반지출",0,0,0
"167","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","치안과학기술연구개발(R&D)","주요사업비(기금사업비)","일반지출","3,677,000","510,000","510,000"
"168","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","치안현장 맞춤형 연구개발(폴리스랩)(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","595,000",0,0
"169","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","치안현장 맞춤형 연구개발(폴리스랩2.0)(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","2,095,000","5,350,000","5,350,000"
"170","2022","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","효율적인 치안활동을 위한 현장지원 기술개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","9,201,000","13,536,000","13,536,000"
"171","2022","경찰청","일반회계","","공공질서및안전","경찰","교통안전·소통확보","교통사고예방","교통과학장비관리","주요사업비(기금사업비)","일반지출","88,976,371","105,965,000","107,053,000"
"172","2022","경찰청","일반회계","","공공질서및안전","경찰","교통안전·소통확보","교통사고예방","교통안전활동","주요사업비(기금사업비)","일반지출","66,221,524","45,494,000","45,494,000"
"173","2022","경찰청","일반회계","","공공질서및안전","경찰","교통안전·소통확보","교통사고예방","도로교통공단출연(출연금)","주요사업비(기금사업비)","일반지출","144,706,000","140,418,000","140,639,000"
"174","2022","경찰청","일반회계","","공공질서및안전","경찰","교통안전·소통확보","교통행정전산화(정보화)","교통행정전산화(정보화)","주요사업비(기금사업비)","일반지출","783,000","1,564,000","1,564,000"
"175","2022","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","국제교류협력활동","국제치안활동강화(ODA)","주요사업비(기금사업비)","일반지출","2,194,000","2,232,000","2,232,000"
"176","2022","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","국제교류협력활동","해외치안협력강화","주요사업비(기금사업비)","일반지출","4,986,000","4,871,000","5,046,000"
"177","2022","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","대테러상황관리","대테러상황관리","주요사업비(기금사업비)","일반지출","23,728,000","24,437,000","24,437,000"
"178","2022","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","외사경찰활동","외사경찰활동","주요사업비(기금사업비)","일반지출","19,569,000","14,515,000","14,515,000"
"179","2022","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사업무정보화(정보화)","과학수사시스템구축(정보화)","주요사업비(기금사업비)","일반지출","1,453,000","326,000","2,399,000"
"180","2022","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사업무정보화(정보화)","사이버수사시스템구축(정보화)","주요사업비(기금사업비)","일반지출","12,265,000","11,876,000","12,501,000"
