No.,회계년도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,정부안금액(달러),국회확정금액(달러)
"155","2022","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","국무총리실 행정지원","사회통합 및 안전관리 추진","미세먼지개선기획단 운영","주요사업비(기금사업비)","일반지출","5,039","5,039"
"156","2022","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","국무총리실 행정지원","행정지원","공직복무 관리","주요사업비(기금사업비)","일반지출","10,182","10,182"
"157","2022","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","국무총리실 행정지원","행정지원","창의적 업무역량 강화","주요사업비(기금사업비)","일반지출","6,340","6,340"
"158","2022","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","기본경비","기관운영기본경비(비대상)","기본경비(경상운영비)","일반지출","94,158","94,158"
"159","2022","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","반부패청렴정책강화","청렴도측정및부패영향평가","주요사업비(기금사업비)","일반지출","5,052","5,052"
"160","2022","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","인건비","인건비(대상)","인건비(기금인건비)","일반지출","57,770","57,770"
"161","2022","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","청렴권익대내외협력강화","청렴권익국제교류","주요사업비(기금사업비)","일반지출","136,388","136,388"
"162","2022","국방부","일반회계","","국방","병력운영","급식및피복","급식비","증/특식","주요사업비(기금사업비)","일반지출","863,464","863,464"
"163","2022","국방부","일반회계","","국방","병력운영","급여정책","군무원인건비","군무원인건비","인건비(기금인건비)","일반지출","435,860","435,860"
"164","2022","국방부","일반회계","","국방","병력운영","급여정책","군인인건비","병인건비","인건비(기금인건비)","일반지출","6,284,804","6,284,804"
"165","2022","국방부","일반회계","","국방","병력운영","급여정책","군인인건비","부사관인건비","인건비(기금인건비)","일반지출","17,102,857","17,102,857"
"166","2022","국방부","일반회계","","국방","병력운영","급여정책","군인인건비","장교인건비","인건비(기금인건비)","일반지출","15,080,896","15,080,896"
"167","2022","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","정보체계개발유지(정보화)","주요사업비(기금사업비)","일반지출","49,114","49,114"
"168","2022","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","정보통신운영지원(정보화)","주요사업비(기금사업비)","일반지출","2,645,034","2,645,034"
"169","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","국방행사지원","주요사업비(기금사업비)","일반지출","28,209","28,209"
"170","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","군사정보활동","주요사업비(기금사업비)","일반지출","11,728,556","11,728,556"
"171","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","부대운영지원","주요사업비(기금사업비)","일반지출","47,598","47,598"
"172","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","전력발전지원","주요사업비(기금사업비)","일반지출","153,196","153,196"
"173","2022","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","주요기관 기본경비","기본경비(경상운영비)","일반지출","1,399,095","1,399,095"
"174","2022","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","지상방위 기본경비","기본경비(경상운영비)","일반지출","28,400","28,400"
"175","2022","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","항공방위 기본경비","기본경비(경상운영비)","일반지출","32,338","32,338"
"176","2022","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","해상방위 기본경비","기본경비(경상운영비)","일반지출","5,257","5,257"
"177","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","지상교육용탄약","주요사업비(기금사업비)","일반지출","13,615,120","13,615,120"
"178","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","함포교육용탄약","주요사업비(기금사업비)","일반지출","18,751,776","18,751,776"
"179","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","항공교육용탄약","주요사업비(기금사업비)","일반지출","61,667,533","61,667,533"
"180","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","공병물자","주요사업비(기금사업비)","일반지출","765,652","765,652"
"181","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","병참물자","주요사업비(기금사업비)","일반지출","5,207,115","5,207,115"
"182","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","화학물자","주요사업비(기금사업비)","일반지출","433,357","433,357"
"183","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","연료확보","장비연료","주요사업비(기금사업비)","일반지출","1,486,870","1,221,383"
"184","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","기동장비(유지)","주요사업비(기금사업비)","일반지출","38,041,630","38,041,630"
"185","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","일반장비(유지)","주요사업비(기금사업비)","일반지출","4,381,751","4,381,751"
"186","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","정밀측정장비(유지)","주요사업비(기금사업비)","일반지출","1,730,969","1,730,969"
"187","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","정보체계(유지)","주요사업비(기금사업비)","일반지출","59,147,288","59,147,288"
"188","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","통신전자장비(유지)","주요사업비(기금사업비)","일반지출","32,651,162","32,651,162"
"189","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","특수장비(유지)","주요사업비(기금사업비)","일반지출","59,904,133","59,904,133"
"190","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","함정장비(유지)","주요사업비(기금사업비)","일반지출","105,650,245","105,650,245"
"191","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","항공장비(유지)","주요사업비(기금사업비)","일반지출","961,872,578","961,872,578"
